frame_idx,subframe_idx,dx,dy,dtheta,arrive,infer_time_s
1,0,-0.008799235026041668,0.038045247395833336,-12.925121307373047,0,3.006213665008545
1,1,0.032958984375,0.26692708333333337,-28.312170028686523,0,0.0
1,2,0.1953125,0.2701822916666667,-41.628963470458984,0,0.0
1,3,0.26204427083333337,0.2799479166666667,-78.33406829833984,0,0.0
1,4,0.390625,0.2799479166666667,-128.02024841308594,0,0.0
2,0,-0.010426839192708334,0.023091634114583336,7.329830646514893,0,2.629079580307007
2,1,-0.011952718098958334,0.03946940104166667,12.421545028686523,0,0.0
2,2,-0.022684733072916668,0.04984537760416667,50.58142852783203,0,0.0
2,3,-0.011342366536458334,0.038045247395833336,153.98239135742188,0,0.0
2,4,0.08341471354166667,0.04984537760416667,179.04930114746094,0,0.0
3,0,-0.006968180338541667,0.029703776041666668,14.54775619506836,0,2.7064754962921143
3,1,-0.004526774088541667,0.044759114583333336,35.5860481262207,0,0.0
3,2,-0.0152587890625,0.053304036458333336,76.09595489501953,0,0.0
3,3,-0.010121663411458334,0.04801432291666667,125.33451080322266,0,0.0
3,4,0.045979817708333336,0.050252278645833336,162.03961181640625,0,0.0
4,0,-0.006968180338541667,0.03153483072916667,17.79302406311035,0,3.057922840118408
4,1,-0.004247029622395834,0.04679361979166667,43.419456481933594,0,0.0
4,2,-0.015767415364583336,0.06429036458333334,80.12456512451172,0,0.0
4,3,-0.014241536458333334,0.060628255208333336,118.17253875732422,0,0.0
4,4,-0.006510416666666667,0.04374186197916667,153.98239135742188,0,0.0
5,0,-0.007069905598958334,0.03275553385416667,16.002531051635742,0,2.937249183654785
5,1,-0.004119873046875,0.045979817708333336,39.16703414916992,0,0.0
5,2,-0.017598470052083336,0.0634765625,77.88644409179688,0,0.0
5,3,-0.008900960286458334,0.05533854166666667,123.54402160644531,0,0.0
5,4,0.016682942708333336,0.028483072916666668,158.45863342285156,0,0.0
6,0,-0.006663004557291667,0.0286865234375,15.666813850402832,0,3.06746506690979
6,1,-0.005900065104166667,0.04435221354166667,39.16703414916992,0,0.0
6,2,-0.013427734375,0.059814453125,77.88644409179688,0,0.0
6,3,-0.00244140625,0.048421223958333336,123.54402160644531,0,0.0
6,4,0.020243326822916668,0.022074381510416668,157.56338500976562,0,0.0
7,0,-0.007120768229166667,0.035603841145833336,16.002531051635742,0,3.054097890853882
7,1,-0.004526774088541667,0.047200520833333336,40.50990295410156,0,0.0
7,2,-0.015869140625,0.0732421875,78.33406829833984,0,0.0
7,3,0.0001223882039388021,0.06306966145833334,121.75352478027344,0,0.0
7,4,0.008646647135416668,0.017293294270833336,154.8776397705078,0,0.0
8,0,-0.006103515625,0.026652018229166668,16.897777557373047,0,3.261521100997925
8,1,-0.0067138671875,0.04007975260416667,42.07658386230469,0,0.0
8,2,-0.017801920572916668,0.058186848958333336,79.22931671142578,0,0.0
8,3,-0.004628499348958334,0.047810872395833336,121.75352478027344,0,0.0
8,4,0.0029881795247395835,0.005137125651041667,153.98239135742188,0,0.0
9,0,-0.005747477213541667,0.029500325520833336,16.673965454101562,0,3.492622137069702
9,1,-0.006434122721354167,0.045166015625,40.95752716064453,0,0.0
9,2,-0.015970865885416668,0.06388346354166667,78.33406829833984,0,0.0
9,3,-0.002619425455729167,0.052490234375,121.75352478027344,0,0.0
9,4,0.004526774088541667,0.008036295572916668,153.98239135742188,0,0.0
10,0,-0.007832845052083334,0.030924479166666668,15.890625,0,3.6519124507904053
10,1,-0.008138020833333334,0.047607421875,39.838470458984375,0,0.0
10,2,-0.01708984375,0.07405598958333334,76.99119567871094,0,0.0
10,3,0.0004895528157552084,0.061848958333333336,121.75352478027344,0,0.0
10,4,-0.006561279296875,0.008036295572916668,151.29666137695312,0,0.0
11,0,-0.009358723958333334,0.036214192708333336,15.21919059753418,0,3.5105772018432617
11,1,-0.010986328125,0.06429036458333334,37.82416534423828,0,0.0
11,2,-0.022176106770833336,0.09765625,73.41021728515625,0,0.0
11,3,-0.015055338541666668,0.08585611979166667,117.27729034423828,0,0.0
11,4,-0.021158854166666668,0.0390625,146.8204345703125,0,0.0
12,0,-0.010477701822916668,0.035603841145833336,15.890625,0,3.672333002090454
12,1,-0.009663899739583334,0.05859375,39.61465835571289,0,0.0
