frame_idx,subframe_idx,dx,dy,dtheta,arrive,infer_time_s
11,1,-0.013427734375,0.09602864583333334,18.91208267211914,0,0.0
11,2,-0.06754557291666667,0.11311848958333334,34.69080352783203,0,0.0
11,3,-0.06795247395833334,0.12044270833333334,67.59111022949219,0,0.0
11,4,-0.08585611979166667,0.15055338541666669,84.15316772460938,0,0.0
12,0,-0.006663004557291667,0.024210611979166668,8.504841804504395,0,3.764025926589966
12,1,-0.009511311848958334,0.10660807291666667,19.247798919677734,0,0.0
12,2,-0.06632486979166667,0.126953125,32.005062103271484,0,0.0
12,3,-0.06591796875,0.14567057291666669,58.63864517211914,0,0.0
12,4,-0.08626302083333334,0.185546875,68.9339828491211,0,0.0
13,0,-0.003941853841145834,0.038655598958333336,9.4000883102417,0,3.849604368209839
13,1,-0.019022623697916668,0.15218098958333334,21.709728240966797,0,0.0
13,2,-0.08219401041666667,0.16438802083333334,30.214569091796875,0,0.0
13,3,-0.087890625,0.18961588541666669,49.238555908203125,0,0.0
13,4,-0.126953125,0.25390625,55.729095458984375,0,0.0
14,0,-0.0054931640625,0.08382161458333334,7.777453899383545,0,3.744589328765869
14,1,-0.025126139322916668,0.23763020833333334,18.576364517211914,0,0.0
14,2,-0.09358723958333334,0.26204427083333337,23.388315200805664,0,0.0
14,3,-0.08585611979166667,0.3092447916666667,35.36223602294922,0,0.0
14,4,-0.11311848958333334,0.4020182291666667,46.552818298339844,0,0.0
15,0,-0.006205240885416667,0.07120768229166667,7.889359951019287,0,3.8307316303253174
15,1,-0.020548502604166668,0.2197265625,18.576364517211914,0,0.0
15,2,-0.0927734375,0.2392578125,23.947843551635742,0,0.0
15,3,-0.08463541666666667,0.27669270833333337,36.48129653930664,0,0.0
15,4,-0.10579427083333334,0.35481770833333337,46.77663040161133,0,0.0
16,0,-0.005442301432291667,0.08138020833333334,7.665548324584961,0,3.8903515338897705
16,1,-0.022989908854166668,0.23763020833333334,18.352554321289062,0,0.0
16,2,-0.08870442708333334,0.2701822916666667,23.052597045898438,0,0.0
16,3,-0.08829752604166667,0.32063802083333337,31.78125,0,0.0
16,4,-0.11067708333333334,0.4264322916666667,42.07658386230469,0,0.0
17,0,-0.018717447916666668,0.39876302083333337,1.105069875717163,0,4.020829439163208
17,1,-0.017903645833333336,0.6868489583333334,6.182796001434326,0,0.0
17,2,-0.07080078125,0.8463541666666667,6.742325305938721,0,0.0
17,3,0.0,1.0611979166666667,4.252420902252197,0,0.0
17,4,0.0274658203125,1.25,10.742958068847656,0,0.0
18,0,-0.00885009765625,0.2848307291666667,0.9721817374229431,0,4.088627815246582
18,1,-0.004730224609375,0.4947916666666667,7.60959529876709,0,0.0
18,2,-0.06266276041666667,0.5859375,7.441736698150635,0,0.0
18,3,0.005849202473958334,0.7161458333333334,4.951832294464111,0,0.0
18,4,0.033162434895833336,0.8528645833333334,13.3727445602417,0,0.0
