frame_idx,subframe_idx,dx,dy,dtheta,arrive,infer_time_s
8,0,0.00762939453125,0.6770833333333334,-2.280081033706665,0,2.11922025680542
8,1,0.006815592447916667,1.0416666666666667,-4.392302989959717,0,0.0
8,2,0.023905436197916668,1.4388020833333335,-3.860750675201416,0,0.0
8,3,0.06429036458333334,1.8229166666666667,-9.567947387695312,0,0.0
8,4,0.23600260416666669,2.057291666666667,-18.8001766204834,0,0.0
9,0,0.0007025400797526042,0.27669270833333337,-3.8327741622924805,0,2.1808393001556396
9,1,0.027058919270833336,0.7649739583333334,-3.3711626529693604,0,0.0
9,2,0.08097330729166667,0.9895833333333334,-7.60959529876709,0,0.0
9,3,0.055745442708333336,1.2239583333333335,-19.695423126220703,0,0.0
9,4,0.21321614583333334,1.3346354166666667,-34.24317932128906,0,0.0
10,0,0.0027592976888020835,0.009816487630208334,-17.12158966064453,0,2.218766212463379
10,1,0.019327799479166668,0.15462239583333334,-35.138423919677734,0,0.0
10,2,0.04801432291666667,0.18880208333333334,-65.35299682617188,0,0.0
10,3,0.1220703125,0.15055338541666669,-114.14392852783203,0,0.0
10,4,0.26692708333333337,0.22135416666666669,-134.28697204589844,0,0.0
11,0,-0.011037190755208334,0.005137125651041667,7.721501350402832,0,2.3003151416778564
11,1,-0.010732014973958334,0.032552083333333336,17.68111801147461,0,0.0
11,2,-0.0177001953125,0.032552083333333336,71.61972045898438,0,0.0
11,3,0.014241536458333334,-0.0017038981119791667,172.78257751464844,0,0.0
11,4,0.11149088541666667,-0.0003131230672200521,179.94454956054688,0,0.0
12,0,-0.013834635416666668,0.012868245442708334,8.336982727050781,0,2.399463176727295
12,1,0.003534952799479167,0.10579427083333334,16.897777557373047,0,0.0
12,2,0.011393229166666668,0.10823567708333334,50.58142852783203,0,0.0
12,3,0.047200520833333336,0.09521484375,145.92518615722656,0,0.0
12,4,0.14811197916666669,0.10172526041666667,167.41110229492188,0,0.0
13,0,-0.016072591145833336,-0.00133514404296875,24.059749603271484,0,2.5195305347442627
13,1,0.008900960286458334,0.06591796875,46.105194091796875,0,0.0
13,2,0.028483072916666668,0.08829752604166667,67.14348602294922,0,0.0
13,3,0.005366007486979167,0.09033203125,98.92473602294922,0,0.0
13,4,0.023295084635416668,0.1171875,119.96302795410156,0,0.0
14,0,-0.006357828776041667,0.0013224283854166667,22.04544448852539,0,2.5446524620056152
14,1,-0.009867350260416668,0.011952718098958334,58.19102478027344,0,0.0
14,2,-0.015157063802083334,0.019734700520833336,93.10563659667969,0,0.0
14,3,0.0022633870442708335,0.012003580729166668,132.49649047851562,0,0.0
14,4,0.025634765625,-0.005671183268229167,157.56338500976562,0,0.0
15,0,-0.006205240885416667,-0.007120768229166667,23.500221252441406,0,2.6451776027679443
15,1,-0.011698404947916668,-0.005340576171875,56.62434005737305,0,0.0
15,2,-0.018208821614583336,-0.0006103515625,92.21038818359375,0,0.0
15,3,-0.009969075520833334,-0.024007161458333336,132.49649047851562,0,0.0
15,4,-0.0017674763997395835,-0.054524739583333336,155.77288818359375,0,0.0
16,0,-0.002428690592447917,-0.009206136067708334,1.4267990589141846,1,2.6219823360443115
16,1,0.0003814697265625,-0.006866455078125,-0.13900800049304962,1,0.0
16,2,0.006459554036458334,-0.007425944010416667,-2.0003163814544678,1,0.0
16,3,0.0032170613606770835,-0.024007161458333336,0.6924172043800354,1,0.0
16,4,0.009358723958333334,-0.042317708333333336,-3.804797649383545,1,0.0
17,0,-0.0004990895589192709,-0.0030263264973958335,2.098233938217163,1,2.5845227241516113
17,1,-0.002899169921875,-0.0016911824544270835,-0.35495126247406006,1,0.0
17,2,0.0007788340250651042,-0.0016530354817708335,-0.003346792422235012,1,0.0
17,3,-0.00274658203125,0.0008646647135416667,1.1750110387802124,1,0.0
17,4,-0.0017420450846354167,4.967053731282552e-05,-3.273245096206665,1,0.0
18,0,0.0001041094462076823,0.0010617574055989585,1.4967402219772339,1,2.600186347961426
18,1,-0.0011126200358072917,0.001983642578125,0.12939110398292542,1,0.0
18,2,0.004094441731770834,-0.003611246744791667,-0.5350496768951416,1,0.0
18,3,0.004857381184895834,0.0013097127278645835,0.9581935405731201,1,0.0
18,4,0.006764729817708334,-0.008290608723958334,-1.3288815021514893,1,0.0
19,0,-0.00029722849527994793,0.0025177001953125,2.3640103340148926,1,2.6535422801971436
19,1,-0.0009600321451822917,0.004247029622395834,1.7625164985656738,1,0.0
19,2,0.0024541219075520835,0.00033537546793619793,-0.10360030084848404,1,0.0
19,3,0.00885009765625,0.004094441731770834,2.573833703994751,1,0.0
19,4,0.008494059244791668,0.0017420450846354167,-2.210139751434326,1,0.0
20,0,-0.001373291015625,0.0011189778645833335,1.2589404582977295,1,2.5402698516845703
20,1,-0.0037892659505208335,0.00152587890625,1.6715930700302124,1,0.0
20,2,-0.001970926920572917,-0.00044186909993489587,-0.8742641806602478,1,0.0
20,3,0.0015703837076822917,-0.0019073486328125,0.3724365234375,1,0.0
20,4,0.0019963582356770835,-0.0038655598958333335,-2.8396100997924805,1,0.0
