frame_idx,subframe_idx,dx,dy,dtheta,arrive,infer_time_s
1,0,-0.006764729817708334,0.06266276041666667,-12.533451080322266,0,3.2489593029022217
1,1,0.08056640625,0.49153645833333337,-19.247798919677734,0,0.0
1,2,0.2848307291666667,0.4752604166666667,-20.590669631958008,0,0.0
1,3,0.3238932291666667,0.5436197916666667,-20.03114128112793,0,0.0
1,4,0.4296875,0.5924479166666667,-18.016836166381836,0,0.0
2,0,-0.003382364908854167,0.029093424479166668,13.596556663513184,0,3.238499641418457
2,1,0.0006707509358723959,0.04150390625,33.347930908203125,0,0.0
2,2,-0.007273356119791667,0.041707356770833336,75.64833068847656,0,0.0
2,3,-0.013529459635416668,0.030721028645833336,129.8107452392578,0,0.0
2,4,0.04252115885416667,0.039876302083333336,166.51585388183594,0,0.0
3,0,-0.003191630045572917,0.031941731770833336,20.478763580322266,0,3.288151264190674
3,1,0.0014813741048177085,0.04252115885416667,49.686180114746094,0,0.0
3,2,-0.009663899739583334,0.04130045572916667,84.15316772460938,0,0.0
3,3,-0.02197265625,0.03580729166666667,119.06778717041016,0,0.0
3,4,0.0006103515625,0.036824544270833336,152.19190979003906,0,0.0
4,0,-0.007832845052083334,0.036824544270833336,20.143047332763672,0,3.2132201194763184
4,1,-0.002466837565104167,0.04374186197916667,49.238555908203125,0,0.0
4,2,-0.015665690104166668,0.052083333333333336,84.15316772460938,0,0.0
4,3,-0.015157063802083334,0.04923502604166667,119.06778717041016,0,0.0
4,4,-0.028483072916666668,0.016072591145833336,149.50616455078125,0,0.0
5,0,-0.004933675130208334,0.030721028645833336,20.25495147705078,0,3.346444606781006
5,1,-0.0021870930989583335,0.038655598958333336,49.686180114746094,0,0.0
5,2,-0.013936360677083334,0.046590169270833336,83.70555114746094,0,0.0
5,3,-0.015869140625,0.044759114583333336,118.17253875732422,0,0.0
5,4,-0.03702799479166667,0.005620320638020834,149.50616455078125,0,0.0
6,0,-0.006128946940104167,0.03458658854166667,17.569211959838867,0,3.486753463745117
6,1,-0.005366007486979167,0.04679361979166667,44.09088897705078,0,0.0
6,2,-0.018412272135416668,0.06266276041666667,80.57218933105469,0,0.0
6,3,-0.009663899739583334,0.054524739583333336,119.06778717041016,0,0.0
6,4,-0.020650227864583336,-0.0004895528157552084,149.50616455078125,0,0.0
7,0,-0.007171630859375,0.035400390625,16.33824920654297,0,3.7091965675354004
7,1,-0.004730224609375,0.05167643229166667,41.85277557373047,0,0.0
7,2,-0.017191569010416668,0.07039388020833334,79.67694091796875,0,0.0
7,3,-0.009053548177083334,0.061848958333333336,120.8582763671875,0,0.0
7,4,-0.011800130208333334,0.007832845052083334,152.19190979003906,0,0.0
8,0,-0.005950927734375,0.030314127604166668,18.688270568847656,0,3.601118326187134
8,1,-0.0079345703125,0.04984537760416667,45.88138198852539,0,0.0
8,2,-0.016886393229166668,0.07039388020833334,80.12456512451172,0,0.0
8,3,-0.017293294270833336,0.05900065104166667,116.38204956054688,0,0.0
8,4,-0.048421223958333336,0.003662109375,145.02993774414062,0,0.0
9,0,-0.006306966145833334,0.030721028645833336,17.68111801147461,0,3.710944652557373
9,1,-0.008290608723958334,0.05126953125,43.86708068847656,0,0.0
9,2,-0.016988118489583336,0.07242838541666667,78.78169250488281,0,0.0
9,3,-0.0177001953125,0.058186848958333336,117.27729034423828,0,0.0
9,4,-0.038655598958333336,0.005366007486979167,145.92518615722656,0,0.0
10,0,-0.007527669270833334,0.03275553385416667,19.919235229492188,0,4.014381170272827
10,1,-0.011952718098958334,0.05655924479166667,48.56712341308594,0,0.0
10,2,-0.024210611979166668,0.07649739583333334,80.12456512451172,0,0.0
10,3,-0.0299072265625,0.06510416666666667,113.2486801147461,0,0.0
10,4,-0.09358723958333334,0.006103515625,136.97271728515625,0,0.0
11,0,-0.007171630859375,0.0341796875,18.688270568847656,0,3.921157121658325
11,1,-0.00823974609375,0.0537109375,46.105194091796875,0,0.0
11,2,-0.014851888020833334,0.07120768229166667,81.4674301147461,0,0.0
11,3,-0.00946044921875,0.06429036458333334,119.96302795410156,0,0.0
11,4,-0.029500325520833336,0.014139811197916668,147.71566772460938,0,0.0
12,0,-0.01007080078125,0.035603841145833336,15.890625,0,3.7765204906463623
12,1,-0.007425944010416667,0.05615234375,40.73371505737305,0,0.0
12,2,-0.013427734375,0.08219401041666667,77.88644409179688,0,0.0
12,3,-0.0017674763997395835,0.068359375,122.64877319335938,0,0.0
12,4,-0.0003973642985026042,0.018513997395833336,151.29666137695312,0,0.0
13,0,-0.009256998697916668,0.03397623697916667,17.569211959838867,0,3.753580331802368
13,1,-0.007222493489583334,0.052083333333333336,44.53851318359375,0,0.0
13,2,-0.014241536458333334,0.07649739583333334,80.12456512451172,0,0.0
13,3,-0.006968180338541667,0.060628255208333336,120.8582763671875,0,0.0
13,4,-0.018412272135416668,0.002199808756510417,149.50616455078125,0,0.0
14,0,-0.012766520182291668,0.03702799479166667,16.33824920654297,0,4.1683924198150635
14,1,-0.010477701822916668,0.06306966145833334,41.628963470458984,0,0.0
14,2,-0.018412272135416668,0.09195963541666667,76.99119567871094,0,0.0
14,3,-0.009053548177083334,0.07080078125,119.96302795410156,0,0.0
14,4,-0.0091552734375,0.018513997395833336,149.50616455078125,0,0.0
15,0,-0.012461344401041668,0.03885904947916667,15.890625,0,4.177032709121704
15,1,-0.012308756510416668,0.06591796875,40.73371505737305,0,0.0
15,2,-0.016581217447916668,0.09358723958333334,76.5435791015625,0,0.0
15,3,-0.005366007486979167,0.07080078125,121.75352478027344,0,0.0
15,4,-0.0038655598958333335,0.019022623697916668,150.4014129638672,0,0.0
16,0,-0.010732014973958334,0.04150390625,14.435850143432617,0,4.1752684116363525
16,1,-0.011698404947916668,0.07242838541666667,37.6003532409668,0,0.0
16,2,-0.021158854166666668,0.10294596354166667,73.41021728515625,0,0.0
16,3,-0.005925496419270834,0.0830078125,121.75352478027344,0,0.0
16,4,0.0022633870442708335,0.03458658854166667,151.29666137695312,0,0.0
17,0,-0.012003580729166668,0.040283203125,14.435850143432617,0,4.168087959289551
17,1,-0.012308756510416668,0.07039388020833334,37.6003532409668,0,0.0
17,2,-0.022481282552083336,0.09806315104166667,73.41021728515625,0,0.0
