timestamp, frame, x, y, z, qx, qy, qz, qw
805710.244546541, 000435, -0.013867961, -0.00039215758, -4.882183, 0.8860562, -0.029139228, 0.4618227, 0.027841046
805710.26122225, 000436, -0.008462419, -0.0018478809, -4.897755, 0.8840518, -0.030456338, 0.46558145, 0.027544808
805710.277898166, 000437, -0.0029441759, -0.0031798822, -4.91328, 0.88206697, -0.0319062, 0.46924582, 0.027353033
805710.294573833, 000438, 0.0025949087, -0.0043187924, -4.9287686, 0.88015217, -0.03344895, 0.47271794, 0.027405292
805710.311249791, 000439, 0.008124417, -0.0051871017, -4.944165, 0.8783089, -0.0349228, 0.47601947, 0.027554959
805710.3279255, 000440, 0.012770291, -0.0045530163, -4.9612474, 0.87652725, -0.03602115, 0.4792002, 0.027741598
805710.344601541, 000441, 0.018005623, -0.0042199497, -4.9771667, 0.8747784, -0.03697018, 0.4822934, 0.02808825
805710.37795325, 000442, 0.029159632, -0.002848737, -5.0082407, 0.87111604, -0.03947541, 0.48858055, 0.029791268
805710.394628791, 000443, 0.03488555, -0.0016794018, -5.023526, 0.869163, -0.041254528, 0.49184918, 0.030628575
805710.411304708, 000444, 0.040619556, -0.00024475952, -5.038535, 0.86714524, -0.043109097, 0.4952158, 0.031014267
805710.427980416, 000445, 0.04632119, 0.0014246851, -5.053224, 0.86509293, -0.044654217, 0.49868348, 0.030578662
805710.4446565, 000446, 0.051823206, 0.003886778, -5.0678864, 0.8629565, -0.04581121, 0.50234175, 0.02932641
805710.461332083, 000447, 0.057507798, 0.006020926, -5.082091, 0.86060065, -0.046696763, 0.50637823, 0.027694553
805710.478008083, 000448, 0.06334835, 0.008039621, -5.096026, 0.8580792, -0.047511823, 0.5106485, 0.026092844
805710.494683625, 000449, 0.06939396, 0.009956463, -5.109767, 0.8553587, -0.048407804, 0.5151707, 0.024843518
805710.511359791, 000450, 0.075657174, 0.01175024, -5.1233215, 0.85251486, -0.049320318, 0.5198145, 0.024057468
805710.528035333, 000451, 0.08212526, 0.013395738, -5.136679, 0.8496128, -0.050053198, 0.5244897, 0.023732802
805710.544711416, 000452, 0.08894655, 0.015038382, -5.149874, 0.8465739, -0.050608095, 0.5293144, 0.024035957
805710.561387041, 000453, 0.096034214, 0.016511364, -5.162847, 0.84327376, -0.050716586, 0.53451777, 0.024657035
805710.578062916, 000454, 0.10319121, 0.017619276, -5.175545, 0.83980715, -0.05019053, 0.53997535, 0.0251285
805710.594738708, 000455, 0.110441655, 0.018439475, -5.1880164, 0.83636135, -0.049321797, 0.5453543, 0.025605913
805710.611414541, 000456, 0.11776261, 0.018996552, -5.200314, 0.8331147, -0.048260942, 0.5503833, 0.025861653
805710.628090333, 000457, 0.12448415, 0.020790735, -5.2115955, 0.8301683, -0.047164027, 0.5549178, 0.025732988
805710.644766208, 000458, 0.13178776, 0.021336768, -5.223418, 0.8273591, -0.04615047, 0.5591946, 0.025463425
805710.661441875, 000459, 0.1393746, 0.021311406, -5.235367, 0.82468444, -0.04544609, 0.5632011, 0.025192706
805710.678117875, 000460, 0.14710681, 0.020951437, -5.247285, 0.8221819, -0.04495262, 0.5669111, 0.024656039
805710.694793541, 000461, 0.15492037, 0.020354679, -5.259129, 0.81991565, -0.04441802, 0.57027304, 0.023537321
805710.711469458, 000462, 0.16286895, 0.019539777, -5.270924, 0.8178877, -0.044049863, 0.5732585, 0.022224722
805710.728145166, 000463, 0.1701888, 0.018516261, -5.2803316, 0.8160541, -0.043981764, 0.575912, 0.021133108
805710.744821208, 000464, 0.17834717, 0.017258499, -5.2913504, 0.8142554, -0.044079572, 0.5784762, 0.020258926
805710.761496875, 000465, 0.18695404, 0.015842836, -5.302888, 0.8124357, -0.044225123, 0.58104455, 0.019482912
805710.778172875, 000466, 0.19587703, 0.014304321, -5.3145843, 0.81054664, -0.04436133, 0.583693, 0.018669987
805710.794848583, 000467, 0.2050693, 0.01268126, -5.3263063, 0.80862355, -0.044356983, 0.58638334, 0.017746069
805710.811524416, 000468, 0.214535, 0.011030015, -5.337975, 0.806743, -0.044182498, 0.58900845, 0.016808607
805710.828200166, 000469, 0.224294, 0.009378654, -5.3495708, 0.80498207, -0.043936934, 0.59144723, 0.016232911
805710.844876, 000470, 0.23378445, 0.00747754, -5.3598948, 0.8034542, -0.043715574, 0.5935399, 0.016143076
805710.86155175, 000471, 0.24315904, 0.0055064224, -5.369427, 0.8022, -0.04348318, 0.5952452, 0.016355667
805710.87822775, 000472, 0.2531705, 0.0039796084, -5.380039, 0.801174, -0.043093797, 0.59664893, 0.016528422
805710.894903333, 000473, 0.26337713, 0.0027946122, -5.3908973, 0.8003777, -0.042464368, 0.59776753, 0.016313849
805710.911579333, 000474, 0.2736476, 0.002019912, -5.4017653, 0.79988295, -0.041594148, 0.59851265, 0.015482902
805710.928255083, 000475, 0.28332686, 0.002366718, -5.4096656, 0.7994581, -0.041008294, 0.5991478, 0.01438608
805710.944931041, 000476, 0.2934689, 0.002634637, -5.419398, 0.79892385, -0.04089433, 0.59989023, 0.013416687
805710.961606666, 000477, 0.30377635, 0.0033221762, -5.4296627, 0.79838604, -0.04088037, 0.60063297, 0.012187007
805710.978282708, 000478, 0.31422693, 0.004447885, -5.4400625, 0.79777205, -0.041094232, 0.6014551, 0.011077374
805710.994958333, 000479, 0.3248096, 0.0058818236, -5.4504323, 0.7970205, -0.041596428, 0.602428, 0.010417673
805711.011634166, 000480, 0.33544052, 0.0076067373, -5.4606967, 0.7961941, -0.042027682, 0.60349905, 0.009877578
805711.028309875, 000481, 0.3443579, 0.009754416, -5.467814, 0.79521805, -0.042233396, 0.60478216, 0.009116938
805711.044985875, 000482, 0.35448462, 0.0120071955, -5.476789, 0.79375774, -0.042072468, 0.6067241, 0.008015084
805711.0616615, 000483, 0.36508757, 0.014296424, -5.486287, 0.7916034, -0.041614585, 0.6095766, 0.006972549
805711.078337541, 000484, 0.3758009, 0.016514417, -5.4958696, 0.7890853, -0.04107296, 0.61287653, 0.0062953644
805711.095013208, 000485, 0.38636637, 0.018645216, -5.505349, 0.7866739, -0.04044679, 0.61601555, 0.005741276
805711.111689166, 000486, 0.39666176, 0.020670671, -5.5146756, 0.7847061, -0.03964341, 0.618578, 0.0050879205
805711.12836475, 000487, 0.4049698, 0.022960935, -5.5215306, 0.7832384, -0.038812555, 0.6204915, 0.004612064
805711.14504075, 000488, 0.41446465, 0.024752524, -5.529938, 0.78186107, -0.03795541, 0.6222803, 0.0044553727
805711.161716416, 000489, 0.42448378, 0.026184462, -5.5388756, 0.78027916, -0.037212756, 0.62430406, 0.0049006576
805711.178392375, 000490, 0.4347863, 0.027303077, -5.548018, 0.7784942, -0.036440402, 0.6265677, 0.005633197
805711.195068125, 000491, 0.44525555, 0.028110353, -5.5572524, 0.776602, -0.0354692, 0.6289616, 0.0062005967
805711.211744083, 000492, 0.45584458, 0.028593611, -5.56654, 0.7747993, -0.034413863, 0.63123536, 0.0066053434
805711.228419666, 000493, 0.46656442, 0.02873822, -5.5758724, 0.77314305, -0.03359835, 0.63330233, 0.007000915
805711.245095625, 000494, 0.47706312, 0.02871516, -5.5840774, 0.7716235, -0.032817353, 0.6351906, 0.0072780657
805711.261771333, 000495, 0.48708045, 0.028682096, -5.590178, 0.77017605, -0.032062825, 0.6369812, 0.0074705645
805711.27844725, 000496, 0.49792147, 0.028002564, -5.5985603, 0.7687499, -0.03145637, 0.6387251, 0.00801764
805711.295122916, 000497, 0.5091644, 0.026952703, -5.6077347, 0.7672711, -0.030987611, 0.6405129, 0.008835519
805711.311798791, 000498, 0.52065104, 0.025670502, -5.617249, 0.76563865, -0.030471575, 0.6424754, 0.00970593
805711.3284745, 000499, 0.53228647, 0.024258882, -5.626955, 0.7638429, -0.029912231, 0.6446254, 0.010356225
805711.345150416, 000500, 0.5441504, 0.022759039, -5.6367126, 0.7618674, -0.029100867, 0.6469956, 0.010380167
805711.361826083, 000501, 0.5564505, 0.021119181, -5.646412, 0.75965965, -0.027964912, 0.6496465, 0.0097197285
805711.378502125, 000502, 0.56850487, 0.019567754, -5.6563044, 0.7573974, -0.026784828, 0.65234697, 0.008666596
805711.395177833, 000503, 0.5805476, 0.018042754, -5.6662993, 0.75524426, -0.025792316, 0.65489113, 0.0076421453
805711.41185375, 000504, 0.5926857, 0.01657324, -5.676384, 0.7532348, -0.025029296, 0.6572409, 0.006712581
805711.428529375, 000505, 0.6049675, 0.01521245, -5.686545, 0.75139135, -0.024562564, 0.6593736, 0.00584466
805711.445205291, 000506, 0.61718565, 0.013513546, -5.6948442, 0.7496284, -0.024389429, 0.66139, 0.0050600264
805711.461881, 000507, 0.6295599, 0.012222639, -5.7044616, 0.7478956, -0.024451405, 0.66335094, 0.0044454467
805711.478556958, 000508, 0.64194363, 0.011178483, -5.7145, 0.7463129, -0.024740262, 0.66512346, 0.003967713
805711.495232583, 000509, 0.6543079, 0.010363481, -5.7246313, 0.74482435, -0.025274923, 0.66677195, 0.0036008665
805711.511908541, 000510, 0.6666912, 0.009821217, -5.7346964, 0.74316376, -0.02586339, 0.66860205, 0.0031384695
805711.52858425, 000511, 0.67975754, 0.010502908, -5.744485, 0.7414427, -0.026456857, 0.6704889, 0.0027248298
805711.54526025, 000512, 0.69248706, 0.0109278, -5.754253, 0.7397386, -0.027203761, 0.6723397, 0.0024765115
805711.561935791, 000513, 0.7051982, 0.011505011, -5.7639637, 0.7381913, -0.028381316, 0.6739888, 0.002652422
805711.578611875, 000514, 0.71802044, 0.012343965, -5.77363, 0.7367288, -0.030151557, 0.6755067, 0.0034984013
805711.5952875, 000515, 0.73099214, 0.013448257, -5.783222, 0.73506045, -0.032515727, 0.6772032, 0.004960683
805711.611963416, 000516, 0.74404246, 0.01474474, -5.7926474, 0.73283076, -0.03495537, 0.67948145, 0.0064914604
805711.628639, 000517, 0.7569986, 0.01612309, -5.8018274, 0.73000306, -0.036836676, 0.6824092, 0.0074958308
805711.645315041, 000518, 0.7695352, 0.01878937, -5.810129, 0.72682536, -0.03778176, 0.6857393, 0.0076807146
805711.661990708, 000519, 0.78202236, 0.020595979, -5.8186026, 0.7234781, -0.03800893, 0.6892615, 0.0072955824
805711.678666625, 000520, 0.7945135, 0.022094589, -5.8269672, 0.7199889, -0.037834574, 0.6929206, 0.006742786
805711.695342333, 000521, 0.80701965, 0.023390438, -5.835134, 0.7165642, -0.03769386, 0.6964717, 0.0064868303
805711.712018208, 000522, 0.8194839, 0.024552688, -5.843055, 0.7135085, -0.03802383, 0.6995812, 0.0067701177
805711.728693916, 000523, 0.831859, 0.025414873, -5.8510823, 0.71104413, -0.038704082, 0.70204043, 0.007576534
805711.745369916, 000524, 0.84408206, 0.026316632, -5.8586793, 0.7090847, -0.039457224, 0.7039643, 0.008732666
805711.762045458, 000525, 0.85619, 0.027191464, -5.865987, 0.7074193, -0.039872315, 0.70560074, 0.009777959
805711.778721375, 000526, 0.86824685, 0.02796952, -5.873103, 0.7058062, -0.039819743, 0.7072054, 0.01060367
805711.795397041, 000527, 0.88029265, 0.028610706, -5.8800826, 0.70428485, -0.039503284, 0.7087289, 0.011207225
805711.812073041, 000528, 0.89236856, 0.02912518, -5.886953, 0.7030723, -0.039219514, 0.7099431, 0.011482964
805711.82874875, 000529, 0.9045599, 0.02949978, -5.893726, 0.70210636, -0.03910243, 0.71090513, 0.011468318
805711.845424625, 000530, 0.9174384, 0.029900666, -5.9006157, 0.70127887, -0.039142672, 0.71172464, 0.011124858
805711.862100291, 000531, 0.93015, 0.02998691, -5.9072676, 0.7006104, -0.039193574, 0.7123908, 0.010395911
805711.87877625, 000532, 0.9429262, 0.02981076, -5.913785, 0.7001053, -0.039392598, 0.7128893, 0.009461235
805711.895451791, 000533, 0.95581514, 0.029374268, -5.9201736, 0.6999797, -0.039860994, 0.7129988, 0.008496145
805711.912127833, 000534, 0.96886784, 0.02865216, -5.926433, 0.70017326, -0.040583324, 0.7127787, 0.0075526834
805711.928803541, 000535, 0.9821384, 0.027649147, -5.9325776, 0.7004732, -0.04141201, 0.71244466, 0.0067076036
805711.9454795, 000536, 0.9953728, 0.02741758, -5.937132, 0.700721, -0.042191446, 0.71216375, 0.0057042055
805711.96215525, 000537, 1.0090975, 0.026380543, -5.9424925, 0.7008476, -0.042854514, 0.71200615, 0.0048179803
805711.978831166, 000538, 1.0232289, 0.025034498, -5.947964, 0.7008293, -0.043515906, 0.7119881, 0.004185454
805711.995506708, 000539, 1.0376661, 0.02355449, -5.95331, 0.7008317, -0.0440674, 0.71195453, 0.003684054
805712.012182666, 000540, 1.0522995, 0.02202158, -5.958477, 0.70096856, -0.044215806, 0.71181303, 0.0031892385
805712.028858416, 000541, 1.067062, 0.02050503, -5.96347, 0.7013193, -0.043956317, 0.71148574, 0.0026706764
805712.045534166, 000542, 1.0794044, 0.019159023, -5.9652743, 0.70171183, -0.043550603, 0.71112525, 0.0021833142
805712.062209875, 000543, 1.09366, 0.017820232, -5.9689465, 0.70215315, -0.04317866, 0.71071273, 0.0019340318
805712.078885916, 000544, 1.108632, 0.016591437, -5.973097, 0.7025832, -0.042878386, 0.71030635, 0.0017575257
805712.095561625, 000545, 1.1239139, 0.015544659, -5.9772825, 0.7029388, -0.042593457, 0.709972, 0.0015535415
805712.112237458, 000546, 1.1393964, 0.014754076, -5.9813876, 0.70321023, -0.042171378, 0.70972896, 0.0012854289
805712.128913125, 000547, 1.1551142, 0.01428943, -5.9853907, 0.7033764, -0.04188963, 0.709581, 0.0012449806
805712.145589083, 000548, 1.1706512, 0.014158394, -5.9888926, 0.7035763, -0.042093363, 0.70937014, 0.001562542
805712.162264833, 000549, 1.1825272, 0.0145379715, -5.988362, 0.70379454, -0.042250704, 0.70914435, 0.0015263567
805712.178940625, 000550, 1.1972748, 0.015418824, -5.990521, 0.703782, -0.042184427, 0.70916146, 0.0011394
805712.195616333, 000551, 1.2129341, 0.016689198, -5.9934525, 0.7033849, -0.041967936, 0.7095688, 0.00059617846
805712.212292208, 000552, 1.2286907, 0.018191773, -5.9965463, 0.70288527, -0.04152712, 0.71008986, -6.5415215e-06
805712.228967916, 000553, 1.2404366, 0.018723037, -5.996519, 0.702615, -0.040732134, 0.7104027, -0.00091992714
805712.24564375, 000554, 1.254489, 0.020142296, -5.9983835, 0.702565, -0.039897684, 0.7104984, -0.0016083614
805712.262319458, 000555, 1.2692667, 0.02178269, -6.000715, 0.70248175, -0.039046854, 0.7106271, -0.0019315429
805712.278995416, 000556, 1.2842611, 0.023381501, -6.0031137, 0.7023498, -0.0383793, 0.7107945, -0.0017086191
805712.295671166, 000557, 1.299223, 0.02486777, -6.0055046, 0.70230126, -0.03822906, 0.71085215, -0.00082190824
805712.312347, 000558, 1.3139911, 0.026245276, -6.007881, 0.70239794, -0.038209837, 0.71075803, 0.00022020197
805712.329022708, 000559, 1.3285851, 0.027521733, -6.010227, 0.70253617, -0.038208857, 0.71062034, 0.0012400124
805712.345698666, 000560, 1.340424, 0.02750643, -6.0101833, 0.7024031, -0.03813622, 0.7107533, 0.0022693768
805712.362374291, 000561, 1.3540645, 0.028089512, -6.0117216, 0.70188457, -0.038095288, 0.7112636, 0.0032838553
805712.379050291, 000562, 1.3683571, 0.028773962, -6.0137496, 0.7007132, -0.037977282, 0.71241957, 0.004114232
805712.395725916, 000563, 1.3829634, 0.029390678, -6.01591, 0.6989338, -0.03785563, 0.7141664, 0.004971676
805712.412401833, 000564, 1.3977087, 0.029876355, -6.0180764, 0.69702256, -0.037747085, 0.71602976, 0.0059972587
805712.429077458, 000565, 1.4124881, 0.030230012, -6.0201964, 0.6953276, -0.037598427, 0.71767426, 0.0070318426
805712.445753416, 000566, 1.4249414, 0.029243557, -6.02158, 0.69393164, -0.037312347, 0.7190302, 0.007883857
805712.462429083, 000567, 1.4389, 0.028912041, -6.0233154, 0.6928418, -0.037147015, 0.7200785, 0.008780433
805712.479105041, 000568, 1.4533378, 0.028662268, -6.025123, 0.6920569, -0.037069585, 0.7208249, 0.009722103
805712.495780583, 000569, 1.4680083, 0.02830457, -6.0269237, 0.69139904, -0.037146702, 0.7214374, 0.010749585
805712.512456541, 000570, 1.4828618, 0.027759891, -6.0286994, 0.69074035, -0.037269134, 0.7220474, 0.011677011
805712.529132208, 000571, 1.4978666, 0.026967917, -6.03044, 0.6900661, -0.03747349, 0.72266895, 0.012409483
805712.54580825, 000572, 1.512398, 0.024236996, -6.033743, 0.6893409, -0.037843894, 0.7233288, 0.013124542
805712.562483916, 000573, 1.5274489, 0.0223363, -6.0359435, 0.6886279, -0.038263466, 0.7239756, 0.013667098
805712.579159708, 000574, 1.5427535, 0.020571608, -6.037776, 0.68784946, -0.038569342, 0.7246965, 0.013797049
805712.595835333, 000575, 1.5582293, 0.018729983, -6.039498, 0.6868648, -0.038690384, 0.72562796, 0.013555542
805712.612511333, 000576, 1.5738411, 0.016808372, -6.041199, 0.68571943, -0.03860387, 0.72672457, 0.013035845
805712.629187, 000577, 1.5895821, 0.014859375, -6.042927, 0.68461514, -0.038428456, 0.72778654, 0.012328072
805712.645862833, 000578, 1.6057609, 0.011476297, -6.0459046, 0.68359655, -0.038050044, 0.72877336, 0.011713914
805712.662538583, 000579, 1.6219822, 0.009198851, -6.0481873, 0.6825655, -0.037412047, 0.7297809, 0.011154469
805712.679214416, 000580, 1.6383189, 0.0074037462, -6.0502977, 0.6816509, -0.03668086, 0.7306791, 0.010704255
805712.695890208, 000581, 1.654747, 0.0059001404, -6.0523663, 0.68099076, -0.03601955, 0.73133165, 0.010397525
805712.712566, 000582, 1.6712623, 0.0046322197, -6.0544086, 0.68067944, -0.03541184, 0.73165387, 0.010195116
805712.729241791, 000583, 1.6878797, 0.0036177514, -6.0564, 0.68071014, -0.03485077, 0.7316561, 0.009919174
805712.745917666, 000584, 1.7048784, 0.0019730218, -6.0589786, 0.6809518, -0.034469176, 0.7314521, 0.009709137
805712.762593291, 000585, 1.7217852, 0.0012682639, -6.0610585, 0.6811805, -0.034265526, 0.7312507, 0.009560354
805712.779269291, 000586, 1.7387036, 0.0011406126, -6.062967, 0.6812529, -0.034158174, 0.7311905, 0.009380525
805712.795944958, 000587, 1.755633, 0.0014785035, -6.0648026, 0.6811948, -0.034170832, 0.7312456, 0.009265437
805712.812620708, 000588, 1.772511, 0.0021960842, -6.0665574, 0.68096745, -0.034336668, 0.7314473, 0.009439088
805712.829296375, 000589, 1.7892826, 0.00331002, -6.0681734, 0.6805607, -0.034211587, 0.73183215, 0.009396471
805712.845972458, 000590, 1.8081386, 0.0057323123, -6.071673, 0.6798675, -0.033850927, 0.7324971, 0.009067505
805712.862648125, 000591, 1.8254741, 0.00781219, -6.073582, 0.67887074, -0.033534233, 0.73344207, 0.008519322
805712.879324, 000592, 1.8422216, 0.009921431, -6.0748777, 0.67774856, -0.03304542, 0.7345121, 0.0075363647
805712.895999666, 000593, 1.858676, 0.012129865, -6.075888, 0.676476, -0.0321066, 0.7357397, 0.006028217
805712.912675541, 000594, 1.8749914, 0.014363047, -6.076714, 0.6748895, -0.031030625, 0.73725283, 0.0043908255
805712.929351208, 000595, 1.8912224, 0.01651735, -6.0773835, 0.67304355, -0.029921623, 0.73899233, 0.0027050888
805712.946027041, 000596, 1.907717, 0.017911764, -6.0796347, 0.67119545, -0.028779611, 0.7407205, 0.0011811324
805712.962702791, 000597, 1.9240048, 0.019433701, -6.080667, 0.66950953, -0.027963933, 0.7422767, 0.00014255918
805712.97937875, 000598, 1.9402527, 0.020726118, -6.081306, 0.6682096, -0.027688922, 0.7434575, -0.00023915914
805712.996054291, 000599, 1.9565291, 0.021697823, -6.0818105, 0.6671931, -0.02781661, 0.74436516, -0.00013406186
805713.012730208, 000600, 1.9728777, 0.022326477, -6.0822716, 0.66618365, -0.027858451, 0.74526715, 5.8789956e-05
805713.029405833, 000601, 1.989362, 0.02259637, -6.0827203, 0.6650494, -0.027544104, 0.7462912, 3.4310735e-05
805713.046081833, 000602, 2.003804, 0.022353176, -6.0847397, 0.663822, -0.02692733, 0.74740565, -0.00016591528
805713.062757458, 000603, 2.0198772, 0.021864448, -6.0857143, 0.6628481, -0.026632292, 0.74827975, -0.0006960766
805713.079433416, 000604, 2.0365326, 0.021085244, -6.0863256, 0.6622923, -0.026773337, 0.7487656, -0.0014374988
805713.096109, 000605, 2.0534966, 0.02000082, -6.0867825, 0.6619632, -0.02726832, 0.7490369, -0.0021851433
805713.112785, 000606, 2.070697, 0.018652903, -6.0871277, 0.66179436, -0.028068714, 0.74915457, -0.0027764824
805713.129460583, 000607, 2.0880697, 0.017109687, -6.0873737, 0.66186607, -0.028853258, 0.74905914, -0.0033108674
805713.146136583, 000608, 2.1031044, 0.016390529, -6.0890045, 0.66214496, -0.029443203, 0.74878705, -0.0038882364
805713.16281225, 000609, 2.119954, 0.014959035, -6.0895615, 0.66255045, -0.029847322, 0.7484085, -0.0045252503
805713.179488041, 000610, 2.1374362, 0.013278878, -6.089732, 0.6630653, -0.030000057, 0.7479416, -0.005254629
805713.196163708, 000611, 2.155141, 0.01155563, -6.089734, 0.6638395, -0.029863492, 0.7472533, -0.0061279736
805713.212839666, 000612, 2.1729531, 0.009902019, -6.089636, 0.6648001, -0.029226344, 0.746414, -0.007257949
805713.229515291, 000613, 2.1908903, 0.008374777, -6.0894423, 0.665751, -0.028078904, 0.74559593, -0.0085875895
805713.246191291, 000614, 2.2055135, 0.0073499195, -6.089285, 0.6668256, -0.02668026, 0.744672, -0.009763126
805713.262866958, 000615, 2.2225444, 0.0062898444, -6.088925, 0.6682794, -0.025486283, 0.7433957, -0.010765296
805713.27954275, 000616, 2.2403514, 0.005361397, -6.0883965, 0.6701507, -0.024408361, 0.7417344, -0.011502347
805713.296218416, 000617, 2.2584968, 0.0046442114, -6.087721, 0.67211264, -0.023324467, 0.7399852, -0.011929741
805713.312894375, 000618, 2.2769456, 0.0042234063, -6.0869265, 0.6735123, -0.022222633, 0.7387447, -0.011978609
805713.32957, 000619, 2.295613, 0.0042274063, -6.086055, 0.67424005, -0.020947408, 0.73811877, -0.011917129
805713.346245958, 000620, 2.3143466, 0.0047686175, -6.085164, 0.6748336, -0.019762121, 0.73761344, -0.011634342
805713.362921625, 000621, 2.329876, 0.0053475983, -6.0830083, 0.6754887, -0.018735172, 0.73704535, -0.011316205
805713.379597416, 000622, 2.3474996, 0.0067681554, -6.081712, 0.67614233, -0.018130826, 0.7364688, -0.01079158
805713.396273083, 000623, 2.3656669, 0.008652803, -6.0807023, 0.6765659, -0.017462965, 0.73609996, -0.010507389
805713.412949083, 000624, 2.3839004, 0.010870821, -6.079826, 0.6767421, -0.016515208, 0.73596334, -0.010261143
805713.42962475, 000625, 2.402072, 0.0132889785, -6.079054, 0.6766628, -0.015567972, 0.736063, -0.0098077925
805713.446300583, 000626, 2.417625, 0.015364658, -6.0783434, 0.6765525, -0.014537604, 0.7361873, -0.009681713
805713.46297625, 000627, 2.4345427, 0.01777659, -6.0776825, 0.676733, -0.013607045, 0.736038, -0.009757005
805713.479652166, 000628, 2.4516733, 0.020162102, -6.0770936, 0.6773318, -0.012809389, 0.73550075, -0.00980367
805713.496327833, 000629, 2.4687274, 0.02239794, -6.0765915, 0.67832756, -0.012114576, 0.7345945, -0.009784992
805713.513003791, 000630, 2.4848301, 0.02437779, -6.076022, 0.6794488, -0.011447725, 0.7335696, -0.009690405
805713.529679291, 000631, 2.4991434, 0.025994629, -6.0752363, 0.6803299, -0.010978439, 0.7327662, -0.009181068
805713.546355333, 000632, 2.5154274, 0.027301053, -6.0748897, 0.6810364, -0.010916423, 0.7321228, -0.0081441505
805713.563030916, 000633, 2.5323737, 0.028234828, -6.074794, 0.6817098, -0.010879333, 0.73150706, -0.0071163047
805713.579706791, 000634, 2.5496256, 0.028779086, -6.074875, 0.68217075, -0.010685952, 0.73108757, -0.0063051754
805713.596382541, 000635, 2.5671537, 0.028933972, -6.0750775, 0.6821264, -0.010378108, 0.73113805, -0.005740708
805713.613058333, 000636, 2.584176, 0.028738808, -6.0750732, 0.68145835, -0.009984034, 0.73176885, -0.0053942925
805713.629734041, 000637, 2.5998635, 0.028237171, -6.0745587, 0.6803217, -0.009537866, 0.7328336, -0.0051124548
805713.646409958, 000638, 2.6173348, 0.027229566, -6.0746264, 0.67896765, -0.008987577, 0.73409855, -0.0046238704
805713.663085541, 000639, 2.6354034, 0.025845485, -6.074906, 0.67778414, -0.008517474, 0.73520225, -0.0036993013
805713.679761541, 000640, 2.653598, 0.02420126, -6.075268, 0.6770336, -0.007972604, 0.73590416, -0.0026311504
805713.696437125, 000641, 2.6717572, 0.022389848, -6.0756702, 0.6766793, -0.007116193, 0.73624116, -0.0018230712
805713.713113, 000642, 2.6889637, 0.020176575, -6.0760355, 0.6766746, -0.005945618, 0.73625684, -0.0013634866
805713.729788583, 000643, 2.704428, 0.017340269, -6.07633, 0.6770798, -0.0045751054, 0.73589444, -0.0011240508
805713.746464625, 000644, 2.721739, 0.015006173, -6.076861, 0.67784286, -0.0033955926, 0.73519844, -0.0008116007
805713.76314025, 000645, 2.7397413, 0.012865376, -6.077529, 0.6788262, -0.0022874617, 0.73429507, -0.0006327651
805713.779816166, 000646, 2.7581112, 0.010865774, -6.078312, 0.67985773, -0.0011582441, 0.7333427, -0.00073309435
805713.79649175, 000647, 2.7767704, 0.009021725, -6.079199, 0.6808248, -0.00042984576, 0.7324456, -0.00080823613
805713.813167708, 000648, 2.7947755, 0.0072271377, -6.080216, 0.68159974, 2.0207443e-05, 0.7317243, -0.0011100697
805713.829843333, 000649, 2.8112888, 0.0054030227, -6.0813813, 0.68218184, 0.00032646197, 0.7311801, -0.0018959343
805713.846519166, 000650, 2.82953, 0.0041802935, -6.0825377, 0.6828719, 0.00035719734, 0.7305322, -0.0028900935
805713.863194791, 000651, 2.8483453, 0.0033647195, -6.083725, 0.68353164, -6.524338e-05, 0.72991073, -0.0038319554
805713.87987075, 000652, 2.8673732, 0.0029682103, -6.0849357, 0.6839434, -0.00079302804, 0.7295197, -0.004643042
805713.896546375, 000653, 2.8864827, 0.003046549, -6.086144, 0.6838326, -0.001583102, 0.7296178, -0.00531874
805713.91322225, 000654, 2.9046104, 0.0036156438, -6.0874133, 0.68284106, -0.0021202904, 0.7305405, -0.005831299
805713.929898041, 000655, 2.9208999, 0.004731241, -6.0888047, 0.6811381, -0.0020071042, 0.73212296, -0.006527095
805713.946573958, 000656, 2.9388394, 0.0061126426, -6.0898533, 0.6791302, -0.0014668714, 0.73397917, -0.0073819235
805713.963249458, 000657, 2.9571562, 0.0077671628, -6.090711, 0.67718196, -0.0006173773, 0.7357671, -0.008418617
805713.979925416, 000658, 2.9754999, 0.009687555, -6.091455, 0.6756023, 0.00011804776, 0.7372052, -0.009486497
805713.996601041, 000659, 2.99383, 0.011820401, -6.092113, 0.67434967, 0.00014764893, 0.73833954, -0.0103477035
805714.013276958, 000660, 3.011527, 0.014109846, -6.09278, 0.67330337, -0.0004870137, 0.7392835, -0.011050118
805714.029952625, 000661, 3.0282176, 0.016517024, -6.093544, 0.67223096, -0.0014417787, 0.7402469, -0.01174006
805714.046628583, 000662, 3.046127, 0.018808741, -6.094015, 0.67079526, -0.0025831636, 0.74153763, -0.012198726
805714.063304125, 000663, 3.0644758, 0.020931803, -6.094302, 0.6691202, -0.003919113, 0.743041, -0.012362391
805714.079980125, 000664, 3.082897, 0.022801999, -6.094458, 0.66760325, -0.0053743687, 0.74439573, -0.012322523
805714.096655666, 000665, 3.1011858, 0.024356414, -6.0945296, 0.6665596, -0.0067475336, 0.74532205, -0.012156108
805714.113331666, 000666, 3.1186268, 0.025398556, -6.09462, 0.6660968, -0.007804192, 0.74572885, -0.011946089
805714.130007208, 000667, 3.1348722, 0.025787508, -6.0948167, 0.6660559, -0.008660559, 0.7457606, -0.011646387
